CTAC,CTLESS,NAC,LABEL
-2.8549011664796,-2.64563973000427,-2.85521194602812,0
-1.58470913852871,-1.36674519408663,-0.594918629009438,0
-3.05648865911997,-3.12503583619718,-1.05780521684966,0
-1.48837520641454,-1.25490036490191,-1.34159485112763,0
-0.283679604483398,-0.476914217589274,-0.439911267703707,0
-1.86324205489795,-2.56448409364794,-3.80646068986071,0
-2.70196084468132,-2.60500408729404,-2.77475485120384,0
-0.708080825602077,-1.34587705875652,-1.03540286039416,0
-0.858599138486675,-0.845175399867163,-0.504595787292411,0
-2.05858242178971,-2.24027166090076,-3.08919338619154,0
-3.1783680050651,-3.44893554009725,-6.00061956694949,0
-3.22920615379694,-2.90360862985314,-2.07879234823331,0
-1.82079147963289,-1.94525038143459,-2.32910582585832,0
-2.02633070754714,-1.95991762698249,-1.74284961155396,0
-3.2329602656061,-2.9743478394506,-2.14008180538979,0
-2.76844248022838,-2.67864859538233,-2.22301846012795,0
-2.25060614708403,-2.18762865812575,-1.93863764313781,0
-1.97153582262449,-2.10482169318018,-1.83377676824213,0
-1.53925649127089,-1.86848336847465,-1.22250225538674,0
-2.54073306840363,-3.09167619708523,-1.19644864161628,0
-2.21365231003169,-2.16335106872213,-1.64783904892929,0
-1.55432060050632,-1.95160669334058,-1.22375815284987,0
-2.12925002699499,-2.54167088899097,-1.02271003659326,0
-3.53477576470185,-2.77627447944949,-1.33127724520935,0
-1.26756986851603,-1.04994378763545,-0.693074717916273,0
-1.510330254475,-1.13513246793108,-1.35030561885704,0
-1.08135497943309,-1.27225806524617,-0.397462102102127,0
-1.47828767368016,-1.88454404427258,-0.54775495062873,0
-1.80479004451287,-1.95459431078112,-0.742141534000859,0
-0.977447518296249,-1.01509650789843,-1.00396767478711,0
-2.53101872466999,-2.67483978950616,-1.53468187565965,0
-1.11373733900539,-0.981355666163228,-0.936566555798195,0
-2.62014303615356,-2.76795619226125,-0.840833578261511,0
-1.49782929911228,-1.3917037478861,-1.47335545698454,0
-1.79830911828985,-2.312832632654,-0.642429996574304,0
-2.53742207791561,-2.52978400164337,-1.10750634240909,0
-1.49132600854997,-1.69607498360985,-1.1696048981159,0
-1.80876717653191,-1.21550432697302,-0.621493162154875,0
-2.50752068158672,-2.59841651717588,-1.45945786909789,0
-1.53919407718941,-1.42791631240586,-0.531189504952829,0
-1.59022887473549,-1.89500878811526,-1.28215256567716,0
-1.55303138987269,-1.94392024237593,-0.867387583499694,0
-2.85359616819195,-2.55548904198416,-1.54305585330133,0
-1.5426769782262,-1.45153091008454,-0.657325002614176,0
-3.16452309488679,-2.59941082453018,-0.933414800882806,0
-2.93869929815079,-2.71049284612438,-1.37046163364609,0
-1.62587434914908,-1.7454543408915,-1.60027800799877,0
-1.88872062649741,-2.06117330961892,-0.896916910874674,0
-0.872273051531318,-1.63052654514058,-0.410381775238332,0
-1.47870320228145,-1.49931591168751,-0.71775190408651,0
-2.1729769352759,-2.04732213154279,-0.992120414707128,0
-0.628781192276443,-0.496775135353515,-0.943247539259666,0
-1.98149451824523,-2.03491985193268,-0.50564593250772,0
-2.88522939590136,-2.66954430012217,-2.88285482871166,0
-1.594145628071,-1.35217333516566,-0.593083509008326,0
-3.1532139777969,-3.25231237942232,-1.0757830821837,0
-2.64263839748412,-2.62225515830711,-1.93003724605245,0
-2.04532510082225,-2.20315980162953,-1.48939764094541,0
-2.26515283612734,-2.50946963693992,-2.80164137285247,0
-1.73605862634338,-1.91365631579614,-1.58346898888202,0
-2.69109321486549,-2.44863144851329,-1.72838564435645,0
